368559, stc_26_table, field_column2Cell, http://www2.oaklandnet.com/w/OAK072621
738808, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031659.pdf
738808, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak031661.pdf
738809, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/w/oak027424
738809, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/w/oak027425
738810, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak029215.pdf
738810, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak029214.pdf
738810, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK038255
738810, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK038256
738810, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak041830.pdf
738811, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak031421.pdf
738811, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak031423.pdf
738811, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak031424.pdf
738812, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK032867
738813, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK048405
738813, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK033582
738813, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak043775.pdf
738813, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OAK043804
738813, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OAK043805
738813, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OAK043806
738813, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OAK043807
738813, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OAK043808
738813, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OAK043809
738813, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OAK043810
738813, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OAK043811
738813, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OAK043812
738813, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OAK043813
738813, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurOrganization/PlanningZoning/DOWD008198
738814, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK046947
738814, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK046788
738814, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK034708
738814, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043027
738814, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043032
738814, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043033
738814, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043034
738814, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043035
738814, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043036
738814, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043037
738814, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043038
738814, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043039
738814, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043040
738814, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043028
738814, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043029
738814, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043030
738814, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK043031
738815, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK036846
738815, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK036847
738815, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK037537
738815, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak038271.pdf
738816, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak037207.pdf
738816, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK062800
738816, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK062801
738817, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/statement/oak037243.pdf
738817, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK042434
738817, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK044425
738818, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak039283.pdf
738818, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak039284.pdf
738818, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak039285.pdf
738818, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak042795.pdf
738818, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak042796.pdf
738819, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak045229.pdf
738819, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak045230.pdf
738819, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak047695.pdf
738819, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK071986
738819, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK072017
738819, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK072018
738819, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK072019
738820, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK051712
738820, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK048781
738820, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK048829
738820, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK048830
738820, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK048831
738820, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK048782
738821, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak046355.pdf
738821, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak046356.pdf
738821, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak046357.pdf
738822, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK049873
738823, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak050385.pdf
738824, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK051021
738824, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035150
738824, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035149
738825, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK052157
738825, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK052161
738825, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK052162
738825, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK052163
738825, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK052164
738825, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK052165
738825, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK052166
738826, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK052158
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurOrganization/PlanningZoning/DOWD008408
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060430
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060436
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060444
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060445
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060453
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060461
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060446
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060450
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak060446.pdf
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060452
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060437
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060438
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060439
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060440
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060441
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060442
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060443
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/OAK062089
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063697
738827, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063699
738828, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK053348
738828, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK053349
738828, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK053404
738828, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK053405
738828, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057663
738828, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057760
738828, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057761
738828, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057762
738828, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057763
738828, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057764
738828, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057765
738829, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK053715
738830, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK054418
738830, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK054419
738830, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK054420
738830, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK054421
738830, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK054422
738830, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK054423
738830, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK054424
738830, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK054425
738831, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/ApplicationsOnFile/OAK052918
738831, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK054488
738831, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK054487
738831, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057348
738831, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057165
738831, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057166
738832, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK056157
738832, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK056158
738832, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK056387
738833, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK056511
738834, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/EIR/OAK056699
738835, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/ApplicationsOnFile/OAK057878
738836, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK057947
738836, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK072245
738837, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK058467
738838, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurOrganization/PlanningZoning/s/ApplicationandZoningInformation/OAK058739
738839, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059048
738840, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059236
738840, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059237
738840, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK067476
738840, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK067475
738841, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059792
738842, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059795
738843, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059988
738843, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059989
738843, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059990
738843, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059991
738843, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059992
738843, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059993
738843, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059994
738844, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK059995
738845, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060124
738846, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK060348
738847, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK061245
738847, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK061246
738847, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK061247
738847, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK061248
738847, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK061249
738847, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK061250
738847, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK061251
738847, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK061252
738847, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK062147
738848, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/OAK061706
738848, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK068330
738848, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK068331
738848, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK071007
738849, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/OAK062394
738850, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063120
738850, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063121
738850, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063122
738850, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063123
738851, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063235
738852, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063750
738852, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063995
738853, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063776
738854, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063936
738855, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063975
738856, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK063983
738857, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK064015
738858, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK064501
738859, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK064502
738860, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK064731
738860, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK064732
738861, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK064757
738862, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK066529
738862, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK066530
738863, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK066533
738864, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK067101
738865, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK067500
738866, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK067824
738867, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK067779
738868, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK068031
738869, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK068051
738870, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK068050
738871, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK068938
738872, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK069912
738872, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK069913
738873, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK070743
738874, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK071476
738875, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK071819
738876, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK071902
738877, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK071901
738878, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK072015
738879, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK072045
738879, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK072046
738880, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK072080
738881, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK072088
738882, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/DOWD021590
738882, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/DOWD021591
738882, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK028541
738882, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK072246
738883, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK072250
738884, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK072383
738885, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK070492
751261, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak025308.pdf
751261, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak022665.pdf
751261, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/webcontent/oak022666.pdf
751261, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak030030.pdf
751261, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK065545
751262, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak025309.pdf
751262, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak025310.pdf
751262, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK030048
751262, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK030049
751262, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK036885
751262, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK036888
751263, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak025313.pdf
751264, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak025318.pdf
751264, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/agenda/oak055185.pdf
751264, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak025381.pdf
751264, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/webcontent/oak036432.pdf
751264, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/DOWD008823
751264, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak025339.pdf
751264, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/oakca1/groups/ceda/documents/report/oak025321.pdf
751264, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK041068
751264, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035061
751264, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035079
751264, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035080
751264, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035081
751264, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035082
751264, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035063
751264, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035064
751264, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035065
751264, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035076
751264, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035067
751264, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035068
751264, stc_30_table, field_column1Cell, http://www2.oaklandnet.com/government/o/PBN/OurServices/Application/OAK035069
